,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,State,Results,Model
710,42,Private,198341,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,55,India,>50K,Vermont,1.0,decisionTree
711,43,Private,110970,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K,Idaho,0.0,decisionTree
714,45,Private,47314,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,?,>50K,Georgia,1.0,decisionTree
717,43,Self-emp-not-inc,101534,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,15,United-States,>50K,Oklahoma,0.0,decisionTree
719,36,Private,531055,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,48,United-States,>50K,Iowa,1.0,decisionTree
728,33,Private,51471,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,40,United-States,>50K,Wyoming,0.0,decisionTree
734,37,Self-emp-not-inc,162834,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,United-States,>50K,Massachusetts,0.0,decisionTree
738,43,Private,187728,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K,Colorado,1.0,decisionTree
740,52,Private,25826,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,47,United-States,>50K,Oregon,0.0,decisionTree
751,38,Private,278924,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,>50K,Illinois,1.0,decisionTree
752,43,Local-gov,96102,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K,Texas,1.0,decisionTree
754,43,Private,293305,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K,Massachusetts,1.0,decisionTree
756,41,Private,221947,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,>50K,New Hampshire,1.0,decisionTree
759,30,Local-gov,226443,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,45,United-States,>50K,Georgia,1.0,decisionTree
760,32,State-gov,182556,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,45,United-States,>50K,New Jersey,1.0,decisionTree
783,39,Private,355468,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,46,United-States,>50K,Nevada,1.0,decisionTree
786,59,Private,530099,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,55,United-States,>50K,Massachusetts,0.0,decisionTree
787,51,State-gov,155594,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K,Colorado,0.0,decisionTree
792,47,Local-gov,162187,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States,>50K,Montana,1.0,decisionTree
793,52,State-gov,254285,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,70,Germany,>50K,Florida,1.0,decisionTree
795,27,Private,31659,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,60,United-States,>50K,Connecticut,0.0,decisionTree
797,41,Self-emp-inc,223671,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,United-States,>50K,Louisiana,0.0,decisionTree
802,46,Private,190115,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K,Washington,1.0,decisionTree
809,57,Private,314153,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,United-States,>50K,New Jersey,1.0,decisionTree
814,36,Private,180667,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,United-States,>50K,Minnesota,1.0,decisionTree
816,35,Private,401930,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,42,United-States,>50K,Pennsylvania,0.0,decisionTree
818,55,Private,193130,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1887,40,United-States,>50K,Montana,1.0,decisionTree
819,29,Private,383745,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,30,United-States,>50K,Maryland,0.0,decisionTree
827,35,Private,185556,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,Oregon,1.0,decisionTree
831,38,Local-gov,286405,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,>50K,Vermont,1.0,decisionTree
833,39,Private,176296,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1887,40,United-States,>50K,South Dakota,0.0,decisionTree
837,41,Private,214242,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,Texas,1.0,decisionTree
838,51,Private,110747,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K,Rhode Island,0.0,decisionTree
840,43,Private,184321,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1887,40,United-States,>50K,Maine,0.0,decisionTree
842,35,Self-emp-inc,111319,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,45,United-States,>50K,Texas,0.0,decisionTree
847,54,Private,215990,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,44,United-States,>50K,Rhode Island,1.0,decisionTree
851,33,Local-gov,182971,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K,South Carolina,0.0,decisionTree
852,36,Private,272944,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K,Missouri,1.0,decisionTree
854,61,Federal-gov,229062,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States,>50K,South Dakota,1.0,decisionTree
859,40,Private,119101,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,68,United-States,>50K,Georgia,1.0,decisionTree
864,45,Private,126889,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,60,United-States,>50K,Arizona,1.0,decisionTree
865,42,Self-emp-not-inc,351161,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,Maryland,0.0,decisionTree
867,46,Private,102318,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States,>50K,Illinois,0.0,decisionTree
870,44,Private,186916,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,60,United-States,>50K,Utah,1.0,decisionTree
874,36,Private,33394,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,35,United-States,>50K,Virginia,1.0,decisionTree
878,37,Private,265737,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,60,Cuba,>50K,Montana,1.0,decisionTree
879,42,Private,230959,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1887,40,Philippines,>50K,Arkansas,1.0,decisionTree
883,61,Private,115023,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,United-States,>50K,South Carolina,0.0,decisionTree
885,52,Self-emp-not-inc,34973,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1887,60,United-States,>50K,Nevada,0.0,decisionTree
886,46,Local-gov,238162,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,50,United-States,>50K,Ohio,1.0,decisionTree
890,35,Local-gov,116960,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,South Carolina,0.0,decisionTree
893,47,Local-gov,324791,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States,>50K,Idaho,1.0,decisionTree
897,52,Private,186785,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1876,50,United-States,<=50K,Virginia,0.0,decisionTree
899,28,Local-gov,154863,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Male,0,1876,40,United-States,<=50K,Utah,0.0,decisionTree
901,44,Local-gov,101593,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,42,United-States,<=50K,Maine,1.0,decisionTree
902,51,Private,138179,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,1876,40,United-States,<=50K,South Dakota,0.0,decisionTree
905,45,Private,138626,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,1876,50,United-States,<=50K,Michigan,0.0,decisionTree
908,25,Private,193820,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1876,40,United-States,<=50K,Ohio,0.0,decisionTree
911,53,Private,122109,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States,<=50K,Kansas,0.0,decisionTree
918,58,Private,201393,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,1876,40,United-States,<=50K,Delaware,0.0,decisionTree
923,30,Private,236861,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,45,United-States,<=50K,Colorado,1.0,decisionTree
938,34,Private,223212,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,Peru,>50K,New York,0.0,decisionTree
945,33,Local-gov,173005,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1848,45,United-States,>50K,Connecticut,1.0,decisionTree
948,50,Private,192982,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,40,United-States,>50K,Utah,0.0,decisionTree
949,27,Private,285897,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,45,United-States,>50K,Oregon,0.0,decisionTree
951,30,Private,206046,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,>50K,Wisconsin,1.0,decisionTree
957,38,Private,172571,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,54,United-States,>50K,New Hampshire,1.0,decisionTree
961,58,Private,156040,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1848,40,United-States,>50K,Pennsylvania,0.0,decisionTree
964,46,Federal-gov,349230,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,40,United-States,>50K,Illinois,1.0,decisionTree
966,41,Federal-gov,36651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States,>50K,New Jersey,1.0,decisionTree
968,33,Federal-gov,331615,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,United-States,>50K,Montana,1.0,decisionTree
969,63,Private,383058,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,United-States,>50K,Tennessee,1.0,decisionTree
970,56,Private,204049,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1848,50,United-States,>50K,North Carolina,0.0,decisionTree
971,48,Local-gov,242923,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1848,40,United-States,>50K,Connecticut,1.0,decisionTree
973,59,Private,231377,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,>50K,South Dakota,1.0,decisionTree
974,32,Private,168854,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,50,United-States,>50K,Minnesota,0.0,decisionTree
976,41,Private,149909,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,>50K,Wisconsin,0.0,decisionTree
977,30,Private,129707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,United-States,>50K,Wyoming,1.0,decisionTree
978,34,State-gov,318982,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,40,United-States,>50K,Virginia,0.0,decisionTree
981,39,Private,91367,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,>50K,Iowa,1.0,decisionTree
984,61,Private,181219,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,40,United-States,>50K,New Hampshire,1.0,decisionTree
988,66,Self-emp-inc,253741,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1825,10,United-States,>50K,Wisconsin,0.0,decisionTree
990,66,State-gov,132055,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1825,40,United-States,>50K,Hawaii,1.0,decisionTree
991,71,Self-emp-not-inc,494223,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,2,United-States,<=50K,Wyoming,0.0,decisionTree
996,59,Private,226922,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,1762,30,United-States,<=50K,Idaho,0.0,decisionTree
1000,39,Self-emp-not-inc,134475,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,1762,40,United-States,<=50K,New Mexico,0.0,decisionTree
1006,21,Private,211968,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1762,28,United-States,<=50K,Nevada,0.0,decisionTree
1007,49,Private,180899,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,1755,45,United-States,>50K,Pennsylvania,0.0,decisionTree
1016,31,Private,255004,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,38,United-States,<=50K,Tennessee,0.0,decisionTree
1023,41,Private,394669,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1741,40,United-States,<=50K,Massachusetts,0.0,decisionTree
1036,41,Local-gov,343079,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1740,20,United-States,<=50K,Kansas,1.0,decisionTree
1041,28,Private,183780,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,40,United-States,<=50K,Colorado,0.0,decisionTree
1043,31,Private,106753,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,Iowa,0.0,decisionTree
1044,30,Private,177216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1740,40,Haiti,<=50K,Kansas,0.0,decisionTree
1048,33,Self-emp-not-inc,155151,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K,New Mexico,1.0,decisionTree
1054,53,Private,96062,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50K,Wisconsin,1.0,decisionTree
1055,37,Private,200598,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K,Ohio,1.0,decisionTree
1057,32,Private,199655,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,1740,40,?,<=50K,Tennessee,0.0,decisionTree
1058,38,Local-gov,210991,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,Vermont,0.0,decisionTree
1059,52,Private,191529,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,60,United-States,<=50K,Nevada,1.0,decisionTree
1061,46,Private,113390,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,60,United-States,<=50K,Illinois,1.0,decisionTree
1064,29,Self-emp-inc,168221,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,70,United-States,<=50K,Maine,1.0,decisionTree
1073,45,Private,227791,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K,Washington,1.0,decisionTree
1076,75,Self-emp-not-inc,205860,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1735,40,United-States,<=50K,California,0.0,decisionTree
1078,39,Private,237943,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,<=50K,Rhode Island,0.0,decisionTree
1081,24,Private,172146,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1721,40,United-States,<=50K,Oklahoma,0.0,decisionTree
1083,31,Private,120672,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,1721,40,United-States,<=50K,Wyoming,0.0,decisionTree
1085,20,Private,91939,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1721,30,United-States,<=50K,Tennessee,0.0,decisionTree
1104,19,Private,387215,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K,California,0.0,decisionTree
1107,19,Private,158118,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,40,United-States,<=50K,Montana,0.0,decisionTree
1112,21,Private,257781,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1719,30,United-States,<=50K,West Virginia,0.0,decisionTree
1114,25,Local-gov,190107,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,1719,16,United-States,<=50K,Alabama,0.0,decisionTree
1119,20,Private,39803,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1719,36,United-States,<=50K,Idaho,0.0,decisionTree
1125,34,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K,Alaska,1.0,decisionTree
1126,34,Private,119422,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,50,United-States,<=50K,Florida,0.0,decisionTree
1129,55,Private,177484,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,1672,40,United-States,<=50K,West Virginia,0.0,decisionTree
1130,61,Private,213321,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,<=50K,Minnesota,1.0,decisionTree
1133,29,Private,147755,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K,Arizona,0.0,decisionTree
1139,42,Private,117319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K,Rhode Island,1.0,decisionTree
1140,57,Private,61761,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,United-States,<=50K,Utah,0.0,decisionTree
1148,56,Self-emp-inc,119891,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,<=50K,Missouri,1.0,decisionTree
1152,47,Self-emp-not-inc,107231,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,65,United-States,<=50K,Oregon,0.0,decisionTree
1159,26,Private,117833,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1669,50,United-States,<=50K,Pennsylvania,0.0,decisionTree
1165,34,Private,185041,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,United-States,<=50K,New Mexico,0.0,decisionTree
1167,28,Private,72443,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,1669,60,United-States,<=50K,New Mexico,0.0,decisionTree
1176,33,Local-gov,169652,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,1669,55,United-States,<=50K,North Dakota,1.0,decisionTree
1182,68,Local-gov,144761,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,1668,20,United-States,<=50K,Alaska,0.0,decisionTree
1184,61,Private,107438,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1651,40,United-States,<=50K,Ohio,0.0,decisionTree
1188,30,Private,190912,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,1651,40,Vietnam,<=50K,Utah,0.0,decisionTree
1190,34,Private,261023,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1651,38,United-States,<=50K,New Jersey,1.0,decisionTree
1194,26,Private,280093,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,50,United-States,<=50K,Massachusetts,1.0,decisionTree
1203,37,Private,282872,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,40,United-States,<=50K,Indiana,0.0,decisionTree
1206,51,Local-gov,47415,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1628,30,United-States,<=50K,Hawaii,1.0,decisionTree
